Tweet No || ID from Twitter API || Date || Content
705	||	652080733771722752	||	Thu Oct 08 14:18:56 EEST 2015	||	@AzSancar @nedimhazar ne sahtekar milletz,neara aklınıza geldi açtınz hesabı, okadarda takipçisi olmuş2günde.anca2nobel alırız bu zihniyetle
706	||	630024495470891009	||	Sat Aug 08 17:35:19 EEST 2015	||	RT @lale__nur: survivor izleme sebebim oldunuz adriana lima ile gittiginiz yemek ödülünü dün gibi hatırlıyorum Unutulmazİkili HilmiceMurat
707	||	630643826399559682	||	Mon Aug 10 10:36:19 EEST 2015	||	@erkan_akkus kimsenin hakkını savunmaktan bahsetmeyin bu ülke çok şey gördü artık yeter terörün bitmesi herkese yarayacaktır
708	||	743908019575095297	||	Fri Jun 17 23:47:47 EEST 2016	||	orospu çocukları 10.yıl marşının hatrına 1 gol atın bari
709	||	629635981256323072	||	Fri Aug 07 15:51:30 EEST 2015	||	Stajda bitti artık rahatım?????? (@ Alanya İskele in Alanya, Antalya) https://t.co/t2zv0yX5EW
710	||	766245678913884160	||	Thu Aug 18 15:09:40 EEST 2016	||	Bu  hafta sonu Alanya maçına gidemiyorum,  gitmek isteyen ve bilet arayan varsa bana mesaj atsın. ( kapali üst , blok :416 )
711	||	674725684602937344	||	Thu Dec 10 01:01:53 EET 2015	||	RT @SiirSokaktaaa: Umudum her zaman bakidir amma, zaman kısa, ben yorgunum, yol uzun..Abdurrahim Karakoç
712	||	818029822769295360	||	Sun Jan 08 11:41:22 EET 2017	||	@yakuptutum o milli eğitim müdürünü bulup vicdanını kime sattığını sormak lazım..
713	||	817454615897645056	||	Fri Jan 06 21:35:42 EET 2017	||	RT @FBOrdusuorg: Ülker arenada hep bir ağızdan "Yaşa Mustafa Kemal Paşa" marşı...
714	||	701980741740003328	||	Tue Feb 23 06:03:45 EET 2016	||	RT @gecebegi46: Tanıştırayım gece benim yerime uyayacak yastığım?????? https://t.co/8ERjDIK4g9
715	||	629404946404786176	||	Fri Aug 07 00:33:27 EEST 2015	||	Kamp ateşiyle bedenlerimiz, marşlarla da yüreklerimiz tutuştu. (3) http://t.co/42Qefm6YHD
716	||	766202234304626688	||	Thu Aug 18 12:17:02 EEST 2016	||	RT @musasertr: Hain fetö darbe girişimi başarılı olamayınca ABD ve AB terör örgütü pkk'yı yeniden devreye soktu #TeröreLanetOlsun
717	||	603580708955762688	||	Wed May 27 18:17:09 EEST 2015	||	Gays senide şampiyonluğunu da bayrağını armanı. 1000 tane işimi mesaini geceni şikeci... https://t.co/FbI8Bns2vp http://t.co/E46O9bQKYT
718	||	651777930176122880	||	Wed Oct 07 18:15:42 EEST 2015	||	RT @araform: adamın çalışmalarını okuyup anladınız da bi ırkının kavgası eksik kaldı. bu ülkeye değil nobel elektrik bile vermiceksin.
719	||	602922568132202496	||	Mon May 25 22:41:56 EEST 2015	||	RT @SedatDogan_: Hiç bir Galatasaray başkanına nasip olmayan 9 şampiyonluğu gören başkan seneye 2. Yıldızı takacak inşallah http://t.co/xL4…
720	||	629596324116213760	||	Fri Aug 07 13:13:55 EEST 2015	||	RT @otekilerpostasi: #SilopideDevletTerörüVar Silopi'de mahalle baskını yapıp sivil halkı taradılar. 5 i ağır çok sayıda yaralı var .... …
721	||	651816501008318464	||	Wed Oct 07 20:48:58 EEST 2015	||	RT @petekdoku: lan hala aziz sancar mi ya. bilmeyen de adam cl kupasini kazandi sanir. alt tarafi kimya nobeli ya. hasan iki salak osman dö…
722	||	603376437974925314	||	Wed May 27 04:45:27 EEST 2015	||	En çok beğenilen şampiyonluk capsleri? http://t.co/5DjTEMSorT http://t.co/4hS1D3BU5X
723	||	602957619955965952	||	Tue May 26 01:01:13 EEST 2015	||	Galatasaray'lı abilerimi kardeşlerimi tebrik ederim hak ettiniz bir şampiyonluk ama adam Olanları  Edepli olanlar küfürbazlar değil
724	||	702387027204038656	||	Wed Feb 24 08:58:11 EET 2016	||	I'm at İstanbul Bilgi Üniversitesi - @bilgiofficial in Eyüp, Türkiye w/ @hasan_alanya https://t.co/0f4FkVfyH1
725	||	603962654890336260	||	Thu May 28 19:34:52 EEST 2015	||	Okul turnuvalar tarihi boyunca galibiyet almamış olabiliriz neden çünkü ne zaman turnuvaya katılsak şampiyon geliyor takım cünüp biz napalım
726	||	674349157746872320	||	Wed Dec 09 00:05:42 EET 2015	||	RT @hsnyldrm1979: Takımın 2 santraforu Burak Yılmaz ve Umut Bulut, Şampiyonlar Ligi'nde gol atamadan takım Şampiyonlar Ligi'nden elendi.
727	||	640628446750724098	||	Sun Sep 06 23:51:38 EEST 2015	||	#dağlıca kim istifa edecek bekliyoruz...meclis TOPLANMALI ACİLENNNNNNNNNNNN
728	||	745518036686274561	||	Wed Jun 22 10:25:25 EEST 2016	||	#SolHaber Ahmet Hakan: 10. Yıl Marşı eski Türkiye'nin en sinir bozucu marşıydı https://t.co/8eJ1V6hu5y
729	||	736266710693601280	||	Fri May 27 21:43:57 EEST 2016	||	@Emiraliyazici alanya-ads macinda olunca gordum. Arastirdim cidden de zor olsa da varmis.
730	||	652112069412655104	||	Thu Oct 08 16:23:27 EEST 2015	||	RT @Aviva___: Tip nobel ödülü aldiran egitim sisteminden sirf Hz. Muhammed yaziyo diye uydurmasyon peygamber tibbi'na.....???????? https://t.co…
731	||	787960802858991616	||	Mon Oct 17 13:17:49 EEST 2016	||	RT @koray_chp: Kürk Mantolu Madonna'yı, şarkıcı madonna sanan salağı tv programına çıkaran ve o programı izleyenlerde süzme gerizekalıdır.…
732	||	702651503220301824	||	Thu Feb 25 02:29:07 EET 2016	||	Benim sigaram yok, dönen var mı
733	||	602931799795343360	||	Mon May 25 23:18:37 EEST 2015	||	Abi kardeş şampiyonluk kutlamalarıııııııı #şampiyon #GALATASARAY https://t.co/1m6QQ42Ezn
734	||	745578073987362816	||	Wed Jun 22 14:23:59 EEST 2016	||	@ahmethc Peki siz ülkeyi kurtarsanız,yeni kurulan ülkede millet duygusunu yaratmak için marş yazmaz mısınız?Bu yazınız hiç hoş değil...
735	||	788124116490543108	||	Tue Oct 18 00:06:46 EEST 2016	||	RT @SelimMuran: Ya tamam madonnanın da aq yeterli
736	||	652029210924589056	||	Thu Oct 08 10:54:12 EEST 2015	||	nobel kimya ödülünü alan Aziz Sancar'a tebrikler..gurur duyduk
737	||	640617071789916160	||	Sun Sep 06 23:06:26 EEST 2015	||	@yenisafak bırakın artık suriyeli mültecileri boş işleri dağlıcada katliam var..
738	||	745529847875723264	||	Wed Jun 22 11:12:21 EEST 2016	||	markaların milli takım için hazırladıkları marşlı, kırmızı beyazlı reklamlardan heyecanlanan ve o heyecanla ürün alan var mıdır?
739	||	745517655017193472	||	Wed Jun 22 10:23:54 EEST 2016	||	RT @MetinYi64369422: CHP li arkadaşlar. Bu gece 3kere nutuk 5 kere onuncu yıl marşı okuyup sol tarafınıza yatarsanız İKTİDARI rüranızda gö…
740	||	788111999121166337	||	Mon Oct 17 23:18:37 EEST 2016	||	Madonna'nın gerçek ismi Maria'dır ve gizli Alman vatandaşıdır. Maria kimliğini öldürmüş Madonna olarak doğmuştur. #kurkmantolumadonna
741	||	743887941420859392	||	Fri Jun 17 22:28:00 EEST 2016	||	mehter marşı duyar gibiyimmm
742	||	602913772701917184	||	Mon May 25 22:06:59 EEST 2015	||	Her zaman ilklerintakımı GALATASARAY#galatasaray#dördüncüyıldız#şampiyon#rütbenibil https://t.co/qbmjetT62E
743	||	603315213732052992	||	Wed May 27 00:42:10 EEST 2015	||	Galatasaray'ın şampiyonluk kutlamalarına BDP seçim otobüsleri de katıldı
744	||	640732733938003968	||	Mon Sep 07 06:46:02 EEST 2015	||	Dün gece 'Nişantaşı','bebek', 'taksi'm ve dağlıca'da Askere yapılan kaleşçe pusuyu kınıyoruz.
745	||	595819963111362561	||	Wed May 06 08:18:43 EEST 2015	||	RT @AdemMuratYucel: İlçemize 62. kez tatile gelen Alman vatandaşı Michael Amma’ya, Alanyamız adına teşekkür ederim... http://t.co/VJnKTCfdci
746	||	652554107102871552	||	Fri Oct 09 21:39:57 EEST 2015	||	RT @srkninci: Bir Türk olan Aziz Sancar nobel alıyor, FB atılan iftiralardan kurtuluyor.Hayat bu günlerde normalleşmeye, güzelleşmeye mi …
747	||	651770443339300865	||	Wed Oct 07 17:45:57 EEST 2015	||	Hocam sen nobel almışsın bu zehiri hangi saatte içersek daha etkili oluyor söylesene
748	||	788115484612894720	||	Mon Oct 17 23:32:28 EEST 2016	||	RT @gurkanhacir: Arkadaşlar size keyifli bir dalga konusu gelmiş olabilir. Ama madonna'yı karıştıran hanımefendi başlayacak dizinin şahane…
749	||	702947184900231168	||	Thu Feb 25 22:04:03 EET 2016	||	Ödül olarak cennet hurileri vaad edilmeseydi ve cehennem korkusu Olmasaydı müslümanlar ibadet edermiydi?
750	||	736267046246350848	||	Fri May 27 21:45:17 EEST 2016	||	Haydi alanya  ondesiniz haydi efeler. .
751	||	702810194733096960	||	Thu Feb 25 12:59:42 EET 2016	||	İyi ki doğdun Sabahattin Ali... https://t.co/WWyES34U9J
752	||	629860208748154880	||	Sat Aug 08 06:42:30 EEST 2015	||	RT @nightlouis: KJHFNDFKGVFJ http://t.co/Q6d1aaRpwY
753	||	639346772301770752	||	Thu Sep 03 10:58:43 EEST 2015	||	22 gün sonra işe Alanya'ya veda ???? http://t.co/kB9Jjl9r3a
754	||	602925151827656704	||	Mon May 25 22:52:12 EEST 2015	||	RT @JurnalSpor: Galatasaray taçtan yediği gole rağmen ve hiç kırmızı görmeden şampiyon olarak Dünyanın en mağdur takımı oldu. http://t.co/5…
755	||	642033630878040064	||	Thu Sep 10 20:55:20 EEST 2015	||	@srkninci @turgayguler arkadaşlar dağlıcada ne oluyor resimlerle anlatacağım.takip edecek olanlar fav
756	||	736476170032680960	||	Sat May 28 11:36:16 EEST 2016	||	alanyaspor süper ligde6
757	||	816926330717634560	||	Thu Jan 05 10:36:29 EET 2017	||	İYİ GUNLER GALATASARAY AİLEM https://t.co/l410Qy91oV
758	||	629222167046168576	||	Thu Aug 06 12:27:09 EEST 2015	||	Lee Hong Ki yi sevmeyen bi insan olabilir mi ya dddddddelisiyim hatta fandomına girecektim hadi beni Primadonna yapın :))
759	||	651781369534750720	||	Wed Oct 07 18:29:22 EEST 2015	||	adamın teki düşman bayrağı sallayarak nobel alıyor bizim Kürdler kalmış turk mü Kürd mü diye tartışıyor
760	||	736968484849131520	||	Sun May 29 20:12:33 EEST 2016	||	@Cengizhanimq bu arkadas muhtemelen alanyada yasiyor ve alanyalilara laf soyluyor #Alanyaspor #alanya
761	||	818165240076574724	||	Sun Jan 08 20:39:28 EET 2017	||	Herkesten korkuyorum...Bunun neticesi olarak herkesten şüphe ediyorum. Fakat bu dereceye kadar nasıl düştüm? Sabahattin Ali
762	||	652223981844566017	||	Thu Oct 08 23:48:09 EEST 2015	||	@nutukataturk @Notredamedesion emperyalist güçlerin maşası olan HDP ye oy verilecekmiş yazık nobel ödülü alan kürt kadar olamadiniz (BBP)..!
763	||	604381460318023684	||	Fri May 29 23:19:03 EEST 2015	||	RT @FalezEv: Mutfakların 'dayanıklılık' şampiyonu Granitec'ten Cherry 5 parça granit set 227 TL yerine 189 TL!! #senmutluolyeter http://t.c…
764	||	736269227280207872	||	Fri May 27 21:53:57 EEST 2016	||	havai fişek ve insan seslerinden anladığım kadarıyla alanyaspor kazanmış?
765	||	596222809241755648	||	Thu May 07 10:59:29 EEST 2015	||	Turgay Kıran:“Bizce Duygun Yarsuvat dönemi, Galatasaray için kaybedilmiş bir dönem  oldu.
766	||	787953005639458816	||	Mon Oct 17 12:46:50 EEST 2016	||	Kürk Mantolu Madonna'yı , popstar madonna zanneden bu ablamız, cehaletten şikayet etmiş :) https://t.co/geVIyNe07R
767	||	652545185835040775	||	Fri Oct 09 21:04:30 EEST 2015	||	@TuhafAmaGercek nobel kimya ödülünü alan ilk Türk
768	||	766954562410385408	||	Sat Aug 20 14:06:31 EEST 2016	||	RT @ChpGencAntalya: Gençlik Kampımız Gezilerle ve Marşlarla Devam Ediyor. #BenBuYazNerdeydim https://t.co/uAVTM6JXSB
769	||	602967057139933184	||	Tue May 26 01:38:43 EEST 2015	||	RT @DocDrSaitYilmaz: Yine ve hep şampiyonsun Cim Bom'um, büyüksün, gönüllerdesin.. Ne mutlu Cim Bom'luyum diyene.. Galatasaray'ın farkı kül…
770	||	652178221992144896	||	Thu Oct 08 20:46:19 EEST 2015	||	Adam zaten sizden imzalı forma almak için nobel kazandı. Hey Allahım ya.... https://t.co/TsZkZIGXxg
771	||	743902235600498688	||	Fri Jun 17 23:24:48 EEST 2016	||	RT @atadogann: Ya amınıza koyayım be. Ulan o mehter marşını duysam günde 2 paket sigara içen adamım kalp krizi geçirene kadar koşarım.
772	||	674314772842733568	||	Tue Dec 08 21:49:04 EET 2015	||	RT @ORHANBURSALI: Nobel konser salonu içten https://t.co/DWuUqNLqHz
773	||	817470323582992384	||	Fri Jan 06 22:38:07 EET 2017	||	Vee ilk sinema ödülü..!!!??????????? https://t.co/qin8xoDIxe
774	||	640818532616437760	||	Mon Sep 07 12:26:58 EEST 2015	||	Şehitler ölmez, vatan bölünmez.#acımızbueyuekdağlıca #DağlıcaYuerekleriDağladı http://t.co/e83Y7UHdJj
775	||	602920768771465216	||	Mon May 25 22:34:47 EEST 2015	||	Galatasaray şampiyon http://t.co/PNN4sClzUa http://t.co/Hebsk4sV3Z
776	||	743833658734350337	||	Fri Jun 17 18:52:18 EEST 2016	||	RT @fatihtezcan: Almanya, milli maçta Alman marşını okumayan Mesut Özil'i konuşuyor.Bu, soykırım kararına bir tepkiyse, alnından öpülesi..…
777	||	641029606775070720	||	Tue Sep 08 02:25:42 EEST 2015	||	AKP milletvekilinin hürriyet gazetesine yaptığı baskını 20 lirayla topladığı beyinsizlerle birlikte dağlıcaya yapmasını rica ediyorum.
778	||	788481483749126145	||	Tue Oct 18 23:46:49 EEST 2016	||	Che öldüğünde sırt çantasından kürk mantolu madonna çıkmış.
779	||	651849547933683712	||	Wed Oct 07 23:00:17 EEST 2015	||	RT @yamukpipet: nobel ödülü alan aziz sancarın kürt oldugunu ögrenip sevinçten halay cekerken aslinda koyu ülkücü oldugunu ögrenmis bir kür…
780	||	639907231987843073	||	Sat Sep 05 00:05:47 EEST 2015	||	RT @parodyacun: Kıskanmayan erkeğe ödül olarak oje fabrikası vericem.
781	||	639020107319021568	||	Wed Sep 02 13:20:40 EEST 2015	||	RT @sedatlaciner: Hukuk Devleti Teröristler'in Kafasını Ezmez, Hukukun Gereğini Yerine Getirir: Terörle Mücadele Edeyim Derken - http://t.c…
782	||	817023915411341313	||	Thu Jan 05 17:04:15 EET 2017	||	RT @karaanilanil: Kana doymadiniz ama #başaramayacaksınız  #izmir @MevlutCavusoglu @alaaddinISIK @AkGenclikAlanya https://t.co/q7AXiCCDNs
783	||	674624811595886593	||	Wed Dec 09 18:21:03 EET 2015	||	RT @TurkceRapSokagi: Rap değil bi kaşarın aşkı rap haşere çocukların başarı marşı- Jagged
784	||	652024324593983488	||	Thu Oct 08 10:34:47 EEST 2015	||	RT @petekdoku: türkkürtaraptürkiyeliabdlicemaatcihdpliatatürkçümardinli nobel ödüllü prof. dr. aziz sancar.
785	||	639558425270218752	||	Fri Sep 04 00:59:45 EEST 2015	||	Fatih Hoca'ya kızıp Galatasaray'a laf yapanlar da ayrı bir mal.
786	||	766003214567309313	||	Wed Aug 17 23:06:12 EEST 2016	||	RT @sairlerkulubu: Kötü bir insan iyi bir kitap yazabilir mi emin değilim. Sanat bizi daha iyi bir insana dönüştürmüyorsa o zaman neden var…
787	||	743876180592431104	||	Fri Jun 17 21:41:16 EEST 2016	||	RT @ccanozz: TRT'de yayınlanan milli takım marşını pek beğenmedim. Ona benzer, biraz daha iyi bir önerim var: https://t.co/ZhI53rxL5c
788	||	736272951822143489	||	Fri May 27 22:08:45 EEST 2016	||	RT @CaglayanOzturk: Hoşgeldiniz @alanyaspororg https://t.co/IEHtQz9ULK
789	||	629334264019070976	||	Thu Aug 06 19:52:35 EEST 2015	||	Bir insan bir insana, elbette yeterdi.Sabahattin Ali"
790	||	629669552486514688	||	Fri Aug 07 18:04:54 EEST 2015	||	@MileyCyrus  korkuom miley AMA ödül töreninde herkezi yalıyacaksın die bacı jzjjz
791	||	602950816761188352	||	Tue May 26 00:34:11 EEST 2015	||	Aslan şampiyon oldu, sosyal medya yıkıldı! http://t.co/niMxPTbQz8 http://t.co/xzv0QmIo48
792	||	641191011952123904	||	Tue Sep 08 13:07:04 EEST 2015	||	RT @a41Turk: SüreçHaburOsloDolmabahçe mutabakatıNetice dağlıca
793	||	787967736047669249	||	Mon Oct 17 13:45:22 EEST 2016	||	RT @angelhapy: Okuyun bence @bonbonfunda  #kürkmantolumadonna https://t.co/hqdDr6TQIF
794	||	817114671765454848	||	Thu Jan 05 23:04:53 EET 2017	||	@GllkMuhammet @belginakol @DeliDumrul_MHP @osman_karakuzu @BirolBykztrk @trfedai TeröreTekÇare Ülkücüİrade
795	||	787968298092732417	||	Mon Oct 17 13:47:36 EEST 2016	||	RT @obenBudak: kürk mantolu madonna kitabında madonna'nın hayatının anlatıldığını sanmak ayrı madonna'yı beren saat'in oynayabileceğini düş…
796	||	736275833304842240	||	Fri May 27 22:20:12 EEST 2016	||	RT @goodfellas1903: kahpe antalyasporluların metresi alanyasporun en ufak hatasını affetmeyeceğiz!
797	||	787951659263660032	||	Mon Oct 17 12:41:29 EEST 2016	||	RT @AysegulAltinay: #kürkmantolumadonna  #sabahattinali Yeminle ben utandim. Magazine o kadar dalmislar ki madonnanin sadece bir sarkici o…
798	||	629363250845622272	||	Thu Aug 06 21:47:46 EEST 2015	||	O değilde güneş yine iyi benim öyle evim olsa ben zaten çıkmazdım yani bu bi ödül bnc #beniaffet
799	||	596261078042071040	||	Thu May 07 13:31:33 EEST 2015	||	RT @_TripleSeS_: Ödül #????? uyumayan çılgın #INEEDU armynin serisi
800	||	596180723574398976	||	Thu May 07 08:12:15 EEST 2015	||	RT @DoluDoluSozler: İnsanlara ne kadar muhtaç olursam, onlardan kaçmak ihtiyacım da o kadar artıyordu./ Sabahattin Ali http://t.co/9pF7U0…
801	||	745330119280066561	||	Tue Jun 21 21:58:42 EEST 2016	||	İstiklâl marşı okuyan hainler????
802	||	639455551559200771	||	Thu Sep 03 18:10:58 EEST 2015	||	RT @buyukosman_: Galatasaray`ın grosskreutz`u transfer çalışmaları (temsili) http://t.co/OSCCrLh4HP
803	||	736268514231734273	||	Fri May 27 21:51:07 EEST 2016	||	alanya geliyo ama ben o sahaya inecekler diye korkuyorum suan
804	||	766552781633167360	||	Fri Aug 19 11:29:59 EEST 2016	||	RT @alanyamuhtari: her yanı ayrı ayrı güzel bir şehirde yaşamak #Alanya https://t.co/nDgM6xdXIx
805	||	640175055067086850	||	Sat Sep 05 17:50:01 EEST 2015	||	RT @csureya: “Seninle şöyle bir oturup konuşamadık.Birbirimizi görmeden yaşlanıyoruz farkında mısın?”Sabahattin Ali
806	||	595979929659043840	||	Wed May 06 18:54:22 EEST 2015	||	Trazon'da Gözler Play-off'ta http://t.co/BbncqLi1EB
807	||	702865693738442752	||	Thu Feb 25 16:40:14 EET 2016	||	RT @sevgilk54: #TeröristeKimlikYOKimzalıyoruzHaddini bilmeyene biz bildirmesini biliriz İşte bukadar basit https://t.co/IqXW95an60
808	||	787966813288226816	||	Mon Oct 17 13:41:42 EEST 2016	||	Kürk mantolu madonna olayı tam rezalet, hadi okumadınız tamam. Açıp interneti araştırın kitabın içeriği. Tam dangalaklık şu konuşmalar
809	||	702857523242672128	||	Thu Feb 25 16:07:46 EET 2016	||	Her kız çocuğunun bir gün annesine dönüşeceğinin 5 kanıtı. https://t.co/0juDgcug5Z https://t.co/NcrErh4up5
810	||	788282191381954561	||	Tue Oct 18 10:34:54 EEST 2016	||	Dokunmayın #sabaattinali ye dokunmayın #kürkmantolumadonna 'ya.. Bize kalsın..sayfalara,gecelere, düşlere...
811	||	787963545916837888	||	Mon Oct 17 13:28:43 EEST 2016	||	@tv8 @AramizdaTV8 kürk mantolu madonnaulke tvlerınde kara hatta kapkara cahıller konuşuyor ..vasatlık ve cahıllık normallestı
812	||	629888671311863810	||	Sat Aug 08 08:35:36 EEST 2015	||	Sonunda Alanya be ??
813	||	765688520136622082	||	Wed Aug 17 02:15:43 EEST 2016	||	Yani bu şu demek oluyor; PES2017'de lisanslı formalar, Vodafone Arena, Marşlar ve 3D teknolojisiyle yapılmış oyuncu yüzleri.
814	||	603267079895121920	||	Tue May 26 21:30:54 EEST 2015	||	Sarı Kırmızı Hayat ! #Galatasaray #sarıkırmızı #şampiyon #cimbom #championteam #amazing #fantastic… https://t.co/e1K6yQZAgX
815	||	743901514192855040	||	Fri Jun 17 23:21:56 EEST 2016	||	Tam türkiyenin maçı var kazanalım bari havasına giriyorum mehter marşı çalıyor nefret doluyorum
816	||	652043391891558401	||	Thu Oct 08 11:50:33 EEST 2015	||	bize gelsene nobel alırız!!1!1
817	||	788055652828602368	||	Mon Oct 17 19:34:43 EEST 2016	||	Bugün yazılan tweetlerden bir şey öğrendim. Acunun kanalındaki madonnaları karıştıran kadın hariç herkes "Kürk Mantolu Madonna" yı okumuş.
818	||	818194373674434560	||	Sun Jan 08 22:35:14 EET 2017	||	RT @abcgazete: Akatlar Arena İzmir marşıyla inledihttps://t.co/JPJyOlc5wS https://t.co/7Kt4Z2dJJz
819	||	630091637889310724	||	Sat Aug 08 22:02:07 EEST 2015	||	?Tatlı Küçük Yalancılar fanı olan anneanneye spoi vermek?
820	||	702180969441312769	||	Tue Feb 23 19:19:23 EET 2016	||	RT @Turku_ebed_1038: Ankara bombacısı suriyeli değilmişte, Van'lıymış.Ulan ne değişir, Ha suriyeli bir kürt terörist, ha Türkiyeli bir kürt…
821	||	640040652793888768	||	Sat Sep 05 08:55:57 EEST 2015	||	O çıkışı bitirdi beni, daha da toplanamam :( o halde hala imza dağıttığın için seviyorum seni şampiyon .
822	||	603400370661040128	||	Wed May 27 06:20:33 EEST 2015	||	Aziz başkan sen Fenerbahçe'de başkan kaldığın sürece Galatasaray şampiyon olur.
823	||	736437641177075712	||	Sat May 28 09:03:10 EEST 2016	||	@GoztepeLife alanya ilçesi milliyetçiliği ile bilinen ve bu uğurda doğuya para akışı yapan sözde esnaf ile mücadele halindedir zorunamı gitt
824	||	651838948914929665	||	Wed Oct 07 22:18:10 EEST 2015	||	RT @ardakurall: Bi türkün nobel almasına çok sevindim bravo aziz yıldırım
825	||	651765175301840896	||	Wed Oct 07 17:25:01 EEST 2015	||	RT @simdineyizbiz: Demek nobel ödülü için çok mutlusun Azis'in şarkılarına da bayılıyosun süpersin yalnız mı yaşıyosun peki?
826	||	640946798597697536	||	Mon Sep 07 20:56:39 EEST 2015	||	RT @berfinkubrasuna: Ben Kürtçe bir ağıt yakayım,Sen Türkçe ağla,Unutma !Acımız bir olmadıkça yaşayamayız insanca... #dağlıca
827	||	787974274950848512	||	Mon Oct 17 14:11:21 EEST 2016	||	en sevdiğim şarkıcı serdar ortaçgil, en sevdiğim at karamurat, en sevdigim kürt madonna
828	||	817466829715210241	||	Fri Jan 06 22:24:14 EET 2017	||	Terörist NATO'nun #İncirlikeElKonsun
829	||	640781761149054976	||	Mon Sep 07 10:00:51 EEST 2015	||	#DağlıcaYuerekleriDağladı dağlıca da şehit olan kahramah kurmay yarbay ilker Çelikcan. http://t.co/R45XCLouYF
830	||	743864528811724801	||	Fri Jun 17 20:54:58 EEST 2016	||	rap değil bi kaşarın aşkı, rap haşarı çocukların başarı marşı
831	||	604629721180205057	||	Sat May 30 15:45:33 EEST 2015	||	RT @AslanStatistic: Fotomaç'ın şampiyonluk posteri. Yıldız savaşçıları. .@Yasinoztekin_11 'in gözlükleri ve Hakan Balta'nın şapkası… http:/…
832	||	701534425855746050	||	Mon Feb 22 00:30:15 EET 2016	||	Teröre destek verenleri film izler gibi izliyoruz. Bizler tamam da devlette izliyor. Bu devlet olmamış vallahi olmamış
833	||	603104470919184385	||	Tue May 26 10:44:45 EEST 2015	||	@gencoozcan @ZiyaDinc @YAGMURAKDAS ulan sizi malatyalı lar sevinin gundiler şampiyon oldunuz aman dıkkat beşiktasa ınmeyın gaysaraylısanarla
834	||	736939846162354180	||	Sun May 29 18:18:45 EEST 2016	||	RT @Biladerlui: Peki Süper lig alanyaspor'a ne kadar hazır https://t.co/Z4OstYnsGC
835	||	596401176188432385	||	Thu May 07 22:48:15 EEST 2015	||	Uluslararası motoambulans rallisinin En Centilmen Ekip ödülünü "Denizli" kazandı. http://t.co/amBFR2jR7X
836	||	603579576514715649	||	Wed May 27 18:12:39 EEST 2015	||	Sarayda yalanıp şampiyon olmaktansaAziz Yıldırımla yada aynı görüşte kim olursa olsun küme düşürülsün razıyım@12numaraorg
837	||	630105407760003072	||	Sat Aug 08 22:56:50 EEST 2015	||	RT @mesutseyat: ŞAMPİYON GALATASARAY Teşekkürler GALATASARAY...
838	||	767104160651210753	||	Sun Aug 21 00:00:58 EEST 2016	||	RT @depophotosspor: Beşiktaş, ligin ilk haftasında Alanyaspor’u Vodafone Arena’da 4-1 mağlup etti. (Ferhat Uludağlar - Depo Photos) https:/…
839	||	789048130033577984	||	Thu Oct 20 13:18:28 EEST 2016	||	RT @besiktascomtr: DÜNYA: Madonna: "Clinton'a oy verirseniz size oral seks yaparım" - Beşiktaş Medya Grup #madonna #abd #seçim https://t.co…
840	||	787944931625230336	||	Mon Oct 17 12:14:45 EEST 2016	||	@lelatellioglu kürk mantolu madonna madonna nın hayatını anlatıyormuş :D
841	||	628958164965289985	||	Wed Aug 05 18:58:06 EEST 2015	||	?? PTT 1. Ligde 1. hafta programı  http://t.co/1DYooHjsLN http://t.co/u0025xjRxJ
842	||	701793663219798016	||	Mon Feb 22 17:40:22 EET 2016	||	RT @yenergunes: HDP'li vekil, Ankara bombacısının cenazesini omuzladı. HDP terör örgütünün ta kendisidir!Derhal #HDPkapatılmalıdır! https:…
843	||	651796376733503488	||	Wed Oct 07 19:29:00 EEST 2015	||	RT @barisatay: Adam nobel kazanmış, bütün ülke ırkını tartışıyor :) Hakikaten bitiğiz ya...
844	||	640650500413747201	||	Mon Sep 07 01:19:16 EEST 2015	||	RT @zynpzygt: Nasılsın diye sorma ! Ülkem gibiyim ; Bir yanım kanlı , Bir yanım gözü yaşlı...#şehitlerimiziçinyastayız#dağlıca ??
845	||	630312715421130752	||	Sun Aug 09 12:40:36 EEST 2015	||	RT @ALANYABLD: 1-Alanya'da doğup büyüyen polis memuru Abdullah Ümit Sercan, Mardin-Midyat'ta hain bir saldırıda şehit olmuştur. Mekanı Cenn…
846	||	702973407663661064	||	Thu Feb 25 23:48:15 EET 2016	||	RT @AylinAtaoglu: Şimdi MİT+RTE TERÖR ÖRGÜTLERİNE SİLAH MI SATMIŞ OLUYOR. BAK SEEEENNN! CANlarGÜLüyor FaşistKuduruyor https://t.co/vflq0T…
847	||	766653419759206400	||	Fri Aug 19 18:09:53 EEST 2016	||	Üretimin olmadığı yerde ödül de bir tüketimdir.
848	||	767068647491825668	||	Sat Aug 20 21:39:51 EEST 2016	||	RT @gazetesozcu: Hatay’da kanlı terörist örgüt PKK’nın depo ve sığınağı bulundu https://t.co/Liwfft4zc6
849	||	702460154902491136	||	Wed Feb 24 13:48:46 EET 2016	||	RT @Dreamer_Jojuk: Kalp kırılsada sever..Sevgililer günün kutlu olsun en sevdiğimm #Galatasaray  ???
850	||	674739932636803072	||	Thu Dec 10 01:58:30 EET 2015	||	RT @solcuedebiyat: Sevmek; İnsanları, vatanı, çocukları, kadını...Görmek; Fakirleri, acizi, garibanı, haksızlığı...Sabahattin Ali
